Device Name,IP Address,Site,Manufacturer,Model,IOS Version,Region
F08675GA1,10.44.7.248,F08675,Cisco,Cisco 4431 ISR,16.3.5,APAC
F08675GA2,10.44.7.249,F08675,Cisco,Cisco 4431 ISR,16.3.5,APAC
F08675GA3,10.44.7.230,F08675,Cisco,VG310,15.6(3)M3a,APAC
F08675GA4,10.44.7.231,F08675,Cisco,VG310,15.6(3)M3a,APAC
F08675RG1-VSS,10.45.15.254,F08675,Cisco,Cisco Catalyst 68xx Virtual Switch,15.4(1)SY3,APAC
F08675RL1,10.45.15.252,F08675,Cisco,Cisco ASR 1004,15.5(3)S6b,APAC
F08675RL2,10.45.15.253,F08675,Cisco,Cisco ASR 1002,15.5(3)S6b,APAC
F08675SL11N1,10.45.4.6,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL11N2,10.45.4.7,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL11S1,10.45.4.4,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL11S2,10.45.4.5,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL12N1,10.45.6.6,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL12N2,10.45.6.7,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL12S1,10.45.6.4,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL12S2,10.45.6.5,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F08675SL13N1,10.45.8.6,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.4,APAC
F08675SL13N2,10.45.8.7,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.4,APAC
F08675SL13N-CIC1,10.45.8.8,F08675,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,16.9.4,APAC
F08675SL13S1,10.45.8.4,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.4,APAC
F08675SL13S2,10.45.8.5,F08675,Cisco,Cisco Catalyst 9300 Series Switch,16.9.4,APAC
F08679BCCE1,144.5.36.99,F08679,Cisco,Cisco 4321 ISR,16.6.4,APAC
F08722RA1,10.40.33.254,F08722,Cisco,IR829GW-LTE-GA-EK9,15.7(3)M2,APAC
F08734SE10-VSS,146.46.191.23,F08734,Cisco,Cisco Catalyst 4500 L3,03.10.01.E RELEASE SOFTWARE (fc4),APAC
F08849CE1,146.40.138.247,F08849,Cisco,Cisco 4431 ISR,16.12.4,APAC
F08849RG1,146.40.173.1,F08849,Cisco,Catalyst 9500-48Y4C,17.3.5,APAC
F08849SL1,146.40.173.6,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL10,146.40.174.132,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.4,APAC
F08849SL11,146.40.173.15,F08849,Cisco,Cisco Catalyst 38xx stack,16.12.8,APAC
F08849SL2,146.40.173.7,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL3,146.40.173.8,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL4,146.40.173.9,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL5,146.40.173.10,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL6,146.40.173.11,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL7,146.40.173.12,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL8,146.40.173.13,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08849SL9,146.40.173.14,F08849,Cisco,Cisco Catalyst 9300 Series Switch,17.3.5,APAC
F08857RE1,144.5.25.237,F08857,Cisco,Cisco 4431 ISR,16.12.4,APAC
F08857SL1,144.5.39.68,F08857,Cisco,Cisco Catalyst 9300 Series Switch,17.3.4,APAC
F08914RA1,146.40.80.248,F08914,Cisco,Cisco 2911K9,15.6(1)T0a,APAC
F08914SL1,146.40.59.4,F08914,Cisco,Cisco C9200L,16.9.2,APAC
F08918RA1,10.40.33.248,F08918,Cisco,IR829GW-LTE-GA-EK9,15.6(3)M3a,APAC
F08918SL1,10.40.32.202,F08918,Cisco,Cisco Catalyst 2960CX-8PC-L Switch,15.2(7)E,APAC
F08920RA1,10.40.33.250,F08920,Cisco,IR829GW-LTE-GA-EK9,15.6(3)M3a,APAC
F08920SL1,10.40.32.218,F08920,Cisco,Cisco Catalyst 2960CX-8PC-L Switch,15.2(7)E,APAC
f08946nxuc1,146.34.2.53,,Cisco,Cisco Unified Communications Manager,None,APAC
F09020CE1,10.196.8.1,F09020,Cisco,Cisco 3945K9,15.2(4)M6a,APAC
F09020CE2,10.196.8.2,F09020,Cisco,Cisco 3945K9,15.2(4)M6a,APAC
F09020FR1,10.45.197.255,F09020,Cisco,Cisco 4431 ISR,16.9.4,APAC
F09020GA1,10.45.197.253,F09020,Cisco,Cisco 4431 ISR,16.6.4,APAC
F09020GA2,10.45.197.254,F09020,Cisco,VG310,15.6(3)M5,APAC
F09020SL11,10.45.196.4,F09020,Cisco,Cisco Catalyst 9300 Series Switch,16.9.5,APAC
F09020SL12,10.45.196.5,F09020,Cisco,Cisco C9200L,16.12.4,APAC
F09020SL13,10.196.11.13,F09020,Cisco,Cisco C9200L,16.12.4,APAC
F09020SL4,10.196.11.7,F09020,Cisco,Cisco C9200L,16.12.4,APAC
F09022CE1,10.192.8.1,F09022,Cisco,Cisco 2911K9,15.6(3)M6a,APAC
F09022CE2,10.192.8.2,F09022,Cisco,Cisco 2911K9,15.6(3)M6a,APAC
F09022RG1,10.192.8.3,F09022,Cisco,Catalyst 37xx Stack,12.2(55)SE5,APAC
F09022SL2,10.192.9.5,F09022,Cisco,WS-C3560V2-48PS,12.2(55)SE10,APAC
F09025CE1,10.208.38.1,F09025,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09025SL1,10.208.38.3,F09025,Cisco,Cisco 3560C-12PC-S,15.2(2)E1,APAC
F09027CE1,10.192.0.1,F09027,Cisco,Cisco 2911K9,15.2(4)M6a,APAC
F09027CE2,10.192.0.2,F09027,Cisco,Cisco 2911K9,15.2(4)M6a,APAC
F09027SL1,10.192.1.4,F09027,Cisco,Cisco C9200L,16.12.4,APAC
F09028CE1,10.208.22.1,F09028,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09028CE2,10.208.22.2,F09028,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09029CE1,10.208.4.1,F09029,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09029CE2,10.208.4.2,F09029,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09037CE1,10.208.30.1,F09037,Cisco,Cisco 1941K9,15.2(4)M6a,APAC
F09037RG1,10.208.30.3,F09037,Cisco,Catalyst 37xx Stack,12.2(55)SE5,APAC
F09037SL1,10.208.31.4,F09037,Cisco,WS-C3560V2-24PS,12.2(55)SE5,APAC
F09047CE1,10.199.240.243,F09047,Cisco,Cisco 4431 ISR,16.9.4,APAC
F09047CE2,10.199.240.244,F09047,Cisco,Cisco ISR4451,16.9.4,APAC
F09047GA3,10.199.240.245,F09047,Cisco,Cisco 4431 ISR,16.6.4,APAC
F09047SL1,10.199.240.241,F09047,Cisco,Nexus 93180YC-EX,7.0(3)I7(3),APAC
F09047SL2,10.199.240.242,F09047,Cisco,Nexus 93180YC-EX,7.0(3)I7(3),APAC
F09115RA1,146.40.80.247,F09115,Cisco,Cisco 2911K9,15.6(1)T0a,APAC
F30831GA1,146.44.252.126,DHAK94,Cisco,Cisco 3925K9,15.5(3)M6a,APAC
F30831GA3,146.44.252.124,DHAK94,Cisco,Cisco 3925K9,15.5(3)M6a,APAC
F30831GA4,146.44.252.120,DHAK94,Cisco,Cisco 3945SPE250,15.5(3)M6a,APAC
HKHQCE1,146.40.132.249,HKHQ,Cisco,Cisco 3945SPE250,15.5(3)M6a,APAC
HKHQGA1,146.44.79.5,HKHQ,Cisco,VG310,15.4(3)M3,APAC
HKHQRG1-4506,146.40.134.2,HKHQ,Cisco,Cisco Catalyst 4506-E,03.10.01.E RELEASE SOFTWARE (fc4),APAC
HKHQRG2-4506,146.40.134.3,HKHQ,Cisco,Cisco Catalyst 4506-E,03.10.01.E RELEASE SOFTWARE (fc4),APAC
HKHQRG3-4506,146.40.134.4,HKHQ,Cisco,Cisco Catalyst 4506-E,15.0(2)SG11,APAC
HKHQRL1,146.40.132.248,HKHQ,Cisco,Cisco 3945SPE250,15.7(3)M5,APAC
HKTYCE1,146.40.130.249,HKTY,Cisco,Cisco 3945SPE250,15.5(3)M6a,APAC
HKTYTRL1,146.40.130.248,HKTY,Cisco,Cisco 2921K9,15.5(3)M6a,APAC
HKTYTSL1,146.40.130.2,HKTY,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
HKTYTSL2-2960,146.40.130.9,HKTY,Cisco,Cisco Catalyst 2960-48TC-S,15.0(2)SE11,APAC
HKTYTSL3-2960,146.40.130.8,HKTY,Cisco,Cisco Catalyst 2960-48TC-S,15.0(2)SE11,APAC
hou140nxcm2,146.34.9.163,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxafc0,146.34.1.27,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxafc1,146.34.1.28,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxccx1,146.34.4.178,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxcm1,146.34.4.195,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxcm2,146.34.4.163,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxcm3,146.34.4.166,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxcm4,146.34.4.167,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxcm5,146.34.1.25,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxmfc2,146.34.1.20,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxmoh1,146.34.4.71,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxtftp1,146.34.4.164,,Cisco,Cisco Unified Communications Manager,None,APAC
hou150nxuvm9,146.34.4.188,,Cisco,Cisco Unified Communications Manager,None,APAC
HOU150UK1NXCM1,146.34.4.170,,Cisco,Cisco Unified Communications Manager,None,APAC
HYD110RE1,144.5.171.254,HYD110,Cisco,Cisco 4351 ISR,16.4.2,APAC
HYD110SE1,144.5.166.2,HYD110,Cisco,Cisco Catalyst 9300 Series Switch,16.6.3,APAC
HYD115SL1,144.5.178.130,HYD110,Cisco,Cisco Catalyst 9300 Series Switch,16.8.1a,APAC
HYDGOPRE1,144.5.186.218,HYDGOP,Cisco,Cisco 4331 ISR,15.5(3)S4b,APAC
hydgopre2-lo0,144.5.186.219,HYDGOP,Cisco,Cisco 4331 ISR,16.3.5,APAC
HYDGOPSL01,144.5.246.129,HYDGOP,Cisco,Catalyst 37xx Stack,12.2(55)SE5,APAC
HYDGOPSL02,144.5.142.130,HYDGOP,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,16.12.4,APAC
IDBLKRL1,146.45.242.240,IDBLK,Cisco,Cisco 3825,12.4(22)YB2,APAC
IDBLKSL1,146.45.129.194,IDBLK,Cisco,Catalyst 37xx Stack,12.2(55)SE7,APAC
IDCKRSL96-CKRG,146.45.129.2,IDCKR,Cisco,Cisco Catalyst 3560-8PC,12.2(55)SE11,APAC
IDJAKGA4,146.44.254.74,IDJAK,Cisco,Cisco VG224,15.1(4)M10,APAC
IDJAKRE7-CKRG,146.45.241.162,IDJAK,Cisco,Cisco 2801,12.4(19a),APAC
IDJAKRL3-SF,146.45.241.250,IDJAK,Cisco,Catalyst 65xx Virtual Switch,12.2(33)SXJ10,APAC
IDJAKRV1,10.44.10.10,IDJAK,Cisco,Cisco 4431 ISR,17.6.3a,APAC
IDJAKSL104-N5548A,146.45.224.8,IDJAK,Cisco,Cisco Nexus 5548,7.0(2)N1(1),APAC
IDJAKSL105-N5548B,146.45.224.10,IDJAK,Cisco,Cisco Nexus 5548,7.0(2)N1(1),APAC
IDWSNGA1,146.44.238.134,IDWSN,Cisco,Cisco VG224,15.1(4)M10,APAC
IDWSNGA2,146.45.248.13,IDWSN,Cisco,Cisco VG224,15.1(4)M10,APAC
IDWSNRL1,146.45.240.248,IDWSN,Cisco,Cisco 3825,12.4(15)T17,APAC
IDWSNRV1-SRST,146.44.238.130,IDWSN,Cisco,Cisco 3825,12.4(15)T17,APAC
IDWSNSL1-3750,146.45.248.3,IDWSN,Cisco,Catalyst 37xx Stack,12.2(55)SE7,APAC
IDWSNSL2-FPU,146.45.248.2,IDWSN,Cisco,Catalyst 37xx Stack,12.2(55)SE5,APAC
IDWSNSL3-CABIN,146.45.248.4,IDWSN,Cisco,Cisco WS-C2960-24PC-L,15.0(2)SE10,APAC
IDWSNSL4-TLP,146.45.248.7,IDWSN,Cisco,Cisco Catalyst 2960-24TC,15.0(2)SE10,APAC
IN-MH-F08685-RA01,144.5.25.231,F08685:,Cisco,Cisco 4431 ISR,16.12.4,APAC
in-mh-f08685-ra02,144.5.25.232,F08685:,Cisco,Cisco 4431 ISR,16.12.4,APAC
INTTCRE1,144.5.171.247,INTTC,Cisco,Cisco 2911K9,15.5(3)M7,APAC
JP-13-MIN251-RB01,139.65.183.66,MIN251,Cisco,Cisco,17.6.3a,APAC
JP-13-MIN251-RV01,146.40.65.247,MIN251,Cisco,Cisco,17.5.1a,APAC
JP-13-TOK4-SL01,146.40.63.132,JPTOK4,Cisco,Cisco C9200R Fixed Switch Stack,17.3.4,APAC
JP-13-TOK4-SL02,146.40.63.133,JPTOK4,Cisco,Cisco C9200R Fixed Switch Stack,17.3.4,APAC
JP-13-TOK4-SL03,146.40.63.138,JPTOK4,Cisco,Cisco C9200R Fixed Switch Stack,17.3.4,APAC
JP-13-TOKQX4-RB01,139.65.213.214,TOKQX4,Cisco,Catalyst 8500L-8S4X,17.6.3a,APAC
JP-13-TOKQX4-RB02,139.65.183.13,TOKQX4,Cisco,Catalyst 8500L-8S4X,17.6.3a,APAC
JP-13-TOKQX4-WC01,139.65.213.212,Chevron c,Cisco,Cisco Catalyst 9800-CL Wireless Controller for Cloud,17.6.3,APAC
JP-22-OMAJA-RB01,139.65.183.67,OMAJA,Cisco,Catalyst 8300-1N1S-6T,17.6.3a,APAC
JP-22-OMAJA-RV01,146.40.65.249,OMAJA,Cisco,Catalyst 8300-1N1S-6T,17.4.1a,APAC
JPTOK4CE1,146.40.63.127,JPTOK4,Cisco,Cisco 4431 ISR,16.12.4,APAC
JPTOK4RL01,146.40.63.126,JPTOK4,Cisco,Cisco 3925K9,15.5(3)M6a,APAC
KH-12-KHHQ-SL1,146.40.212.15,KHHQ,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
KH-12-KHHQ-SL2,146.40.212.16,KHHQ,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
KH-18-KHSI-SL1,146.40.213.3,KHSI,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
KHHQFR1,146.40.212.248,KHHQ,Cisco,Cisco 3925K9,15.5(3)M6a,APAC
KHHQFR2,146.40.212.249,KHHQ,Cisco,Cisco 3925K9,15.5(3)M6a,APAC
KHHQFR3,146.40.212.4,KHHQ,Cisco,Cisco 4331 ISR,16.3.5,APAC
KHSIFR1,146.40.213.1,KHSI,Cisco,Cisco 4331 ISR,15.5(3)S4b,APAC
KR-00-F08020-RB01,144.5.25.253,F08019,Cisco,Cisco 4431 ISR,15.5(3)S4b,APAC
KR-00-F08020-RB02,144.5.25.252,F08019,Cisco,Cisco 4431 ISR,15.5(3)S4b,APAC
KR-00-F08020-RV01,144.5.25.245,F08019,Cisco,Cisco 4431 ISR,16.12.4,APAC
KR-00-F08020-SL01,144.5.249.1,F08020,Cisco,Cisco Catalyst 9300 Series Switch,17.6.3,APAC
kr-11-krhq-ga1,146.40.66.158,KRHQ,Cisco,Cisco,17.5.1a,APAC
kr-11-krhq-rb01,139.65.183.55,KRHQ,Cisco,Cisco,17.6.3a,APAC
kr-11-krhq-rl1,146.40.66.193,KRHQ,Cisco,Cisco C9200R Fixed Switch Stack,17.3.4,APAC
KR-11-SEO678-RB01,139.65.183.69,SEO6,Cisco,Cisco,17.6.3a,APAC
KR-11-SEO678-RL01,146.40.66.129,SEO6,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
KR-11-SEO678-RV01,146.40.50.244,VOICE : KR-11-SEO678,Cisco,Cisco,17.6.3a,APAC
KR-48-F08020-RB01,139.65.183.78,WAN-SDWAN : KR-48-F08020,Cisco,Cisco,17.6.3a,APAC
KR-48-F08020-RB02,139.65.183.79,WAN-SDWAN : KR-48-F08020,Cisco,Cisco,17.6.3a,APAC
laf575nxcm2,146.34.11.163,,Cisco,Cisco Unified Communications Manager,None,APAC
laf575nxtftp1,146.34.11.164,,Cisco,Cisco Unified Communications Manager,None,APAC
LK-12-F06091-SL2,146.40.209.2,F06091,Cisco,Cisco Catalyst 38xx stack,16.9.5,APAC
LKHQNXCM1,146.44.13.195,,Cisco,Cisco Unified Communications Manager,None,APAC
LKHQNXCM2,146.44.13.164,,Cisco,Cisco Unified Communications Manager,None,APAC
LKHQNXCM3,146.44.13.212,,Cisco,Cisco Unified Communications Manager,None,APAC
LKHQNXUC1,146.44.13.213,,Cisco,Cisco Unified Communications Manager,None,APAC
LKHQRD1,146.40.209.252,LKHQ,Cisco,Cisco 2921K9,15.7(3)M5,APAC
LKHQSL1,146.40.208.2,LKHQ,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
MY-01-MYPG-CE01,146.40.101.249,MYPG,Cisco,Cisco,17.6.1a,APAC
MY-07-PR-SL01,146.40.100.2,MYPR,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
MY-07-PR-SL02,146.40.100.3,MYPR,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
MY-10-HQ-SL1,146.40.96.2,MYHQ,Cisco,Cisco Catalyst 9407R Switch,17.3.3,APAC
MY-10-HQ-SL2,146.40.96.3,MYHQ,Cisco,Cisco Catalyst 9407R Switch,17.3.3,APAC
MYHQCE1,146.40.98.250,MYHQ,Cisco,Cisco 3945K9,15.7(3)M5,APAC
MYHQCE2,146.40.98.249,MYHQ,Cisco,Cisco 3945K9,15.7(3)M5,APAC
MYHQGA1,146.44.78.4,MYHQ,Cisco,VG310,15.4(3)M8,APAC
MYPGSL1,146.40.101.6,MYPG,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
MYPICE1,146.40.103.250,MYPI,Cisco,Cisco 3945K9,15.7(3)M5,APAC
MYPICE2,146.40.103.248,MYPI,Cisco,Cisco,17.6.1a,APAC
MYPISL1,146.40.103.2,MYPI,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
MYPISL3,146.40.103.6,MYPI,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
MYPRCE1,146.40.100.249,MYPR,Cisco,Cisco,17.6.1a,APAC
OMAJAADMSL05,146.40.64.9,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJAADMSL06,146.40.64.13,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJABRSL10,146.40.64.16,OMAJA,Cisco,C9300L,16.12.4,APAC
OMAJABTSL06,146.40.64.19,OMAJA,Cisco,Cisco Catalyst IE-3200-8P2S Rugged Switch,17.6.3,APAC
OMAJABUSL07,146.40.64.21,OMAJA,Cisco,Cisco Catalyst IE-3200-8P2S Rugged Switch,17.6.3,APAC
OMAJAEVCSL08,146.40.64.20,OMAJA,Cisco,Cisco Catalyst 9300 Series Switch,17.3.4,APAC
OMAJAFTSL04,146.40.64.17,OMAJA,Cisco,Cisco Catalyst IE-3200-8P2S Rugged Switch,17.6.3,APAC
OMAJAGA1,146.44.12.137,OMAJA,Cisco,VG310,15.9(3)M6,APAC
OMAJAGA2,146.44.12.136,OMAJA,Cisco,VG310,15.6(3)M3a,APAC
OMAJAGHSL02,146.40.64.6,OMAJA,Cisco,C9300L,16.12.4,APAC
OMAJALABSL07,146.40.64.12,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJAOPSSL03,146.40.64.7,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJASL01,146.40.64.1,OMAJA,Cisco,Cisco WS-C4507R+E,03.08.05.E RELEASE SOFTWARE (fc2),APAC
OMAJASL04,146.40.64.8,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJASL09,146.40.64.22,OMAJA,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OMAJASL11,146.40.64.33,OMAJA,Cisco,Cisco Nexus 9372TX-E,7.0(3)I7(4),APAC
OMAJASL12,146.40.64.34,OMAJA,Cisco,Cisco Nexus 9372TX-E,7.0(3)I7(4),APAC
OMAJAST3SL05,146.40.64.18,OMAJA,Cisco,Cisco Catalyst IE-3200-8P2S Rugged Switch,17.6.3,APAC
OMAJAWC01,146.40.62.196,,Cisco,Cisco 5500 Series Wireless Controller,None,APAC
OSM43-DHAK94 (Aamra 20M OSM43RL1 F0/0/0-DHAK94RL3 F0/0/1),146.40.156.230,OSM43,Cisco,Cisco 2921K9,15.5(3)M6a,APAC
OSM43-F30831 (Aamra 2nd 20M OSM43RL1 F0/0/1-F30831RL02 F0/0/0),146.40.79.234,OSM43,Cisco,Cisco 2921K9,15.5(3)M6a,APAC
OSM43-F30831 (InterCloud 100M OSM43RL3 G0/1-F30831RL01 G0/2),146.40.79.201,DHAK94,Cisco,Cisco 3925K9,15.7(3)M5,APAC
OSM43GA1,146.44.191.237,OSM43,Cisco,Cisco 3925K9,15.1(3)T,APAC
OSM43RL1,146.40.79.251,OSM43,Cisco,Cisco 2921K9,15.5(3)M6a,APAC
OSM43RL3,146.40.70.252,OSM43,Cisco,Cisco 3925SPE200,15.5(3)M6a,APAC
OSM43SL1,146.40.78.133,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL10,146.40.78.228,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL11,146.40.78.229,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL12,146.40.78.214,OSM43,Cisco,Cisco Catalyst 4506-E,15.2(2)E7,APAC
OSM43SL13,146.40.78.141,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL14,146.40.78.217,OSM43,Cisco,Cisco Catalyst 3560CX-8TC-S Switch,15.2(4)E8,APAC
OSM43SL15,146.40.79.135,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL16,146.40.79.136,OSM43,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OSM43SL17,146.40.78.143,OSM43,Cisco,Cisco Catalyst 9300 Series Switch,16.12.4,APAC
OSM43SL18,146.40.72.5,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL19,146.40.78.206,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL2,146.40.78.134,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL20,146.40.78.230,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL21,146.40.78.216,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL22,146.40.78.204,OSM43,Cisco,Cisco WS-C3560CG-8TC-S,15.0(2)SE11,APAC
OSM43SL23,146.40.79.134,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL24,146.40.72.7,OSM43,Cisco,Cisco Catalyst 4506-E,15.2(2)E7,APAC
OSM43SL25,146.40.78.205,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL26,146.40.78.202,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL27,146.40.79.133,OSM43,Cisco,Cisco Catalyst 3560CG-8PC-S,15.0(2)SE11,APAC
OSM43SL28,146.40.78.218,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL29,146.40.78.145,OSM43,Cisco,Cisco Catalyst 38xx stack,16.12.7,APAC
OSM43SL3,146.40.78.135,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL32,146.40.78.212,OSM43,Cisco,Catalyst WS-C3560CX-8PC-S,15.2(4)E4,APAC
OSM43SL4,146.40.78.136,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL5,146.40.78.137,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL6,146.40.78.138,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL7,146.40.79.131,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL8,146.40.78.139,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43SL9,146.40.78.142,OSM43,Cisco,Catalyst 37xx Stack,15.2(4)E5,APAC
OSM43WC01,146.40.69.5,OSM43,Cisco,Cisco 5500 Series Wireless Controller,None,APAC
OSM43WC02,146.40.69.4,OSM43,Cisco,WLC 5520,None,APAC
PAIS70RA1,146.40.106.252,"PAIS70RA1-1941: Facility-Code PAIS70: Plot # 702- 703, Adjacent to Ch. Amjad Ayub Petrol Pump, Main Fatehjang Road, Benazir Chowk, Tarnol,",Cisco,Cisco 4431 ISR,16.3.5,APAC
PAIS70SL1,146.40.106.196,PAIS70,Cisco,Cisco Catalyst 38xx stack,16.9.2,APAC
PAS111NXMFC1,146.33.216.23,,Cisco,Cisco Unified Communications Manager,None,APAC
PAS111NXMFT1,146.33.216.24,,Cisco,Cisco Unified Communications Manager,None,APAC
pasmsnxmfc0,146.41.240.20,,Cisco,Cisco Unified Communications Manager,None,APAC
pasmsnxmft0,146.41.240.21,,Cisco,Cisco Unified Communications Manager,None,APAC
PERAT2SL23-LAB01,146.45.90.80,PERAT2,Cisco,Cisco Catalyst 38xx stack,16.9.5,APAC
PH-00-F08610-SL1,146.40.124.1,F08610,Cisco,Cisco Catalyst 29xxStack,15.2(4)E5,APAC
PH-00-PHMS-SL1,146.40.125.226,PHMS,Cisco,Cisco C9200L,17.3.4b,APAC
PH-00-PHRC-SL33F11,146.40.232.4,PHRC,Cisco,Cisco Catalyst 9300 Series Switch,17.6.3,APAC
PH-00-PHRC-SL38F20,146.40.229.4,PHRC,Cisco,Cisco Catalyst 9300 Series Switch,17.6.3,APAC
PH-00-PHRC-SL38F21,146.40.229.5,PHRC,Cisco,Cisco Catalyst 9300 Series Switch,17.6.3,APAC
PH-00-PHRC-WC01,139.65.210.205,,Cisco,Cisco Catalyst 9800-CL Wireless Controller for Cloud,17.6.3,APAC
PHBARP - PHCBT Microwave Link,146.40.112.222,PHCBT,Cisco,Cisco Catalyst 9300 Series Switch,17.3.4,APAC
PHBARPLSL1,146.40.184.2,PHBARP,Cisco,Cisco Catalyst 4506-E,03.10.02.E RELEASE SOFTWARE (fc4),APAC
PHBARPSL02,146.40.184.3,PHBARP,Cisco,Cisco Catalyst 4506-E,03.10.01.E RELEASE SOFTWARE (fc4),APAC
PH-BTG-PHBARP-RB01,139.65.183.45,PHBARP,Cisco,Cisco,17.6.3a,APAC
PH-BTG-PHBARP-RB02,139.65.183.46,PHBARP,Cisco,Cisco,17.6.3a,APAC
